route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
100228,WEEKDAY,18011077,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726964,21048527
100228,WEEKDAY,18011078,LOYAL HEIGHTS,LOCAL,0,2726912,11048001
100228,WEEKDAY,18011079,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726859,21048527
100228,WEEKDAY,18011080,LOYAL HEIGHTS,LOCAL,0,2726976,11048001
100228,WEEKDAY,18011081,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2727009,21048527
100228,WEEKDAY,18011082,LOYAL HEIGHTS,LOCAL,0,2726885,11048001
100228,WEEKDAY,18011083,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2727007,21048527
100228,WEEKDAY,18011084,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2727012,21048527
100228,WEEKDAY,18011085,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726972,21048527
100228,WEEKDAY,18011086,LOYAL HEIGHTS,LOCAL,0,2726867,11048001
100228,WEEKDAY,18011087,LOYAL HEIGHTS,LOCAL,0,2726901,11048001
100228,WEEKDAY,18011088,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726889,21048527
100228,WEEKDAY,18011089,LOYAL HEIGHTS,LOCAL,0,2726918,11048001
100228,WEEKDAY,18011090,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726946,21048527
100228,WEEKDAY,18011091,LOYAL HEIGHTS,LOCAL,0,2726967,11048001
100228,WEEKDAY,18011092,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2727059,21048527
100228,WEEKDAY,18011093,LOYAL HEIGHTS,LOCAL,0,2726964,11048001
100228,WEEKDAY,18011094,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726912,21048527
100228,WEEKDAY,18011095,LOYAL HEIGHTS,LOCAL,0,2727007,11048001
100228,WEEKDAY,18011096,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726862,21048527
100228,WEEKDAY,18011097,LOYAL HEIGHTS,LOCAL,0,2726859,11048001
100228,WEEKDAY,18011098,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726976,21048527
100228,WEEKDAY,18011099,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726885,21048527
100228,WEEKDAY,18011100,LOYAL HEIGHTS,LOCAL,0,2727012,11048001
100228,WEEKDAY,18011101,LOYAL HEIGHTS,LOCAL,0,2726972,11048001
100228,WEEKDAY,18011102,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726867,21048527
100228,WEEKDAY,18011103,LOYAL HEIGHTS,LOCAL,0,2726889,11048001
100228,WEEKDAY,18011104,LOYAL HEIGHTS,LOCAL,0,2726946,11048001
100228,WEEKDAY,18011105,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726901,21048527
100228,WEEKDAY,18011106,LOYAL HEIGHTS,LOCAL,0,2727059,11048001
100228,WEEKDAY,18011107,LOYAL HEIGHTS,LOCAL,0,2726912,11048001
100228,WEEKDAY,18011108,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726964,21048527
100228,WEEKDAY,18011109,LOYAL HEIGHTS,LOCAL,0,2726862,11048001
100228,WEEKDAY,18011110,LOYAL HEIGHTS,LOCAL,0,2726885,11048001
100228,WEEKDAY,18011111,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726945,21048527
100228,WEEKDAY,18011112,LOYAL HEIGHTS,LOCAL,0,2726867,11048001
100228,WEEKDAY,18011113,LOYAL HEIGHTS,LOCAL,0,2726901,11048001
100228,WEEKDAY,18011114,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726889,21048527
100228,WEEKDAY,18011115,LOYAL HEIGHTS,LOCAL,0,2726964,11048001
100228,WEEKDAY,18011116,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726862,21048527
100228,WEEKDAY,18011117,LOYAL HEIGHTS,LOCAL,0,2726945,11048001
100228,WEEKDAY,18011118,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726867,21048527
100228,WEEKDAY,18011119,LOYAL HEIGHTS,LOCAL,0,2726889,11048001
100228,WEEKDAY,18011120,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726918,21048527
100228,WEEKDAY,18011121,LOYAL HEIGHTS,LOCAL,0,2726862,11048001
100228,WEEKDAY,18011122,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726945,21048527
100228,WEEKDAY,18011123,LOYAL HEIGHTS,LOCAL,0,2726867,11048001
100228,WEEKDAY,18011124,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726889,21048527
100228,WEEKDAY,18011125,LOYAL HEIGHTS,LOCAL,0,2726911,11048001
100228,WEEKDAY,18011126,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726862,21048527
100228,WEEKDAY,18011127,LOYAL HEIGHTS,LOCAL,0,2726945,11048001
100228,WEEKDAY,18011128,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726945,21048527
100228,WEEKDAY,18011129,LOYAL HEIGHTS,LOCAL,0,2726862,11048001
100228,WEEKDAY,18011130,LOYAL HEIGHTS,LOCAL,0,2726885,11048001
100228,WEEKDAY,18011131,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726911,21048527
100228,WEEKDAY,18011132,LOYAL HEIGHTS,EXPRESS,0,2726910,11048018
100228,WEEKDAY,18011133,LOYAL HEIGHTS,EXPRESS,0,2726945,11048002
100228,WEEKDAY,18011134,LOYAL HEIGHTS,EXPRESS,0,2726945,11048002
100033,WEEKDAY,18011141,BURIEN TC GEORGETOWN,LOCAL,0,2726870,21134019
100030,WEEKDAY,18011143,BURIEN TC GEORGETOWN,LOCAL,0,2726985,21131084
100033,WEEKDAY,18011147,BURIEN TC GEORGETOWN,LOCAL,0,2727005,21134019
100030,WEEKDAY,18011155,DOWNTOWN SEATTLE GEORGETOWN,LOCAL,1,2726919,10131080
100031,WEEKDAY,18011156,DOWNTOWN SEATTLE,LOCAL,1,2726897,10132360
100033,WEEKDAY,18011157,DOWNTOWN SEATTLE GEORGETOWN,LOCAL,1,2727008,10134018
100031,WEEKDAY,18011158,DOWNTOWN SEATTLE,LOCAL,1,2726892,10132360
100030,WEEKDAY,18011159,DOWNTOWN SEATTLE GEORGETOWN,LOCAL,1,2726996,10131081
100031,WEEKDAY,18011160,DOWNTOWN SEATTLE,LOCAL,1,2726980,10132360
100033,WEEKDAY,18011161,DOWNTOWN SEATTLE GEORGETOWN,LOCAL,1,2726968,10134018
100030,WEEKDAY,18011162,DOWNTOWN SEATTLE GEORGETOWN,LOCAL,1,2726966,10131081
100031,WEEKDAY,18011163,DOWNTOWN SEATTLE,LOCAL,1,2726926,10132361
100033,WEEKDAY,18011164,DOWNTOWN SEATTLE GEORGETOWN,LOCAL,1,2726991,10134017
100031,WEEKDAY,18011165,DOWNTOWN SEATTLE,LOCAL,1,2727003,10132360
100030,WEEKDAY,18011166,DOWNTOWN SEATTLE GEORGETOWN,LOCAL,1,2727014,10131080
100031,WEEKDAY,18011167,DOWNTOWN SEATTLE,LOCAL,1,2726925,10132359
100030,WEEKDAY,18011168,DOWNTOWN SEATTLE GEORGETOWN,LOCAL,1,2726881,10131081
100031,WEEKDAY,18011169,DOWNTOWN SEATTLE,LOCAL,1,2726983,10132359
100030,WEEKDAY,18011170,DOWNTOWN SEATTLE GEORGETOWN,LOCAL,1,2727008,10131079
100031,WEEKDAY,18011171,DOWNTOWN SEATTLE,LOCAL,1,2726892,10132359
100030,WEEKDAY,18011172,DOWNTOWN SEATTLE GEORGETOWN,LOCAL,1,2726996,10131079
100031,WEEKDAY,18011173,DOWNTOWN SEATTLE,LOCAL,1,2726938,10132359
100030,WEEKDAY,18011174,DOWNTOWN SEATTLE GEORGETOWN,LOCAL,1,2726980,10131078
100031,WEEKDAY,18011175,DOWNTOWN SEATTLE,LOCAL,1,2727003,10132359
100030,WEEKDAY,18011176,DOWNTOWN SEATTLE GEORGETOWN,LOCAL,1,2726881,10131079
100031,WEEKDAY,18011177,DOWNTOWN SEATTLE,LOCAL,1,2727008,10132360
100031,WEEKDAY,18011178,DOWNTOWN SEATTLE,LOCAL,1,2726996,10132360
100031,WEEKDAY,18011179,DOWNTOWN SEATTLE,LOCAL,1,2726892,10132360
100031,WEEKDAY,18011181,DOWNTOWN SEATTLE,LOCAL,1,2726863,10132359
100031,WEEKDAY,18011183,DOWNTOWN SEATTLE,LOCAL,1,2726958,10132359
100031,WEEKDAY,18011184,DOWNTOWN SEATTLE,LOCAL,1,2726989,10132360
100031,WEEKDAY,18011193,DOWNTOWN SEATTLE,LOCAL,1,2726938,10132361
100031,WEEKDAY,18011196,DOWNTOWN SEATTLE,LOCAL,1,2727018,10132359
100030,WEEKDAY,18011197,DOWNTOWN SEATTLE GEORGETOWN,LOCAL,1,2726988,10131079
100031,WEEKDAY,18011198,DOWNTOWN SEATTLE,LOCAL,1,2726998,10132359
100030,WEEKDAY,18011199,DOWNTOWN SEATTLE GEORGETOWN,LOCAL,1,2727074,10131079
100031,WEEKDAY,18011200,DOWNTOWN SEATTLE,LOCAL,1,2727169,10132359
100031,WEEKDAY,18011201,DOWNTOWN SEATTLE,LOCAL,1,2726983,10132359
100030,WEEKDAY,18011202,DOWNTOWN SEATTLE GEORGETOWN,LOCAL,1,2726999,10131079
100030,WEEKDAY,18011203,DOWNTOWN SEATTLE GEORGETOWN,LOCAL,1,2727153,10131079
100031,WEEKDAY,18011204,DOWNTOWN SEATTLE,LOCAL,1,2726879,10132359
100030,WEEKDAY,18011205,DOWNTOWN SEATTLE GEORGETOWN,LOCAL,1,2726933,10131079
100031,WEEKDAY,18011206,DOWNTOWN SEATTLE,LOCAL,1,2726877,10132359
100030,WEEKDAY,18011207,DOWNTOWN SEATTLE GEORGETOWN,LOCAL,1,2726980,10131079
100031,WEEKDAY,18011208,DOWNTOWN SEATTLE,LOCAL,1,2726870,10132359
100030,WEEKDAY,18011209,DOWNTOWN SEATTLE GEORGETOWN,LOCAL,1,2726881,10131079
100218,WEEKDAY,18011214,DOWNTOWN SEATTLE COLUMBIA CITY,LOCAL,1,2726887,10039407
100218,WEEKDAY,18011215,DOWNTOWN SEATTLE COLUMBIA CITY,LOCAL,1,2726904,10039407
100218,WEEKDAY,18011216,DOWNTOWN SEATTLE COLUMBIA CITY,LOCAL,1,2726903,10039407
100218,WEEKDAY,18011217,DOWNTOWN SEATTLE COLUMBIA CITY,LOCAL,1,2727010,10039407
100218,WEEKDAY,18011218,DOWNTOWN SEATTLE COLUMBIA CITY,LOCAL,1,2726887,10039407
100218,WEEKDAY,18011219,DOWNTOWN SEATTLE COLUMBIA CITY,LOCAL,1,2726904,10039407
100218,WEEKDAY,18011220,DOWNTOWN SEATTLE COLUMBIA CITY,LOCAL,1,2726903,10039407
100218,WEEKDAY,18011221,DOWNTOWN SEATTLE COLUMBIA CITY,LOCAL,1,2726874,10039407
100218,WEEKDAY,18011222,DOWNTOWN SEATTLE COLUMBIA CITY,LOCAL,1,2727010,10039407
100218,WEEKDAY,18011223,DOWNTOWN SEATTLE COLUMBIA CITY,LOCAL,1,2726887,10039407
100218,WEEKDAY,18011224,DOWNTOWN SEATTLE COLUMBIA CITY,LOCAL,1,2726978,10039407
100218,WEEKDAY,18011225,DOWNTOWN SEATTLE COLUMBIA CITY,LOCAL,1,2726904,10039407
100218,WEEKDAY,18011226,DOWNTOWN SEATTLE COLUMBIA CITY,LOCAL,1,2726903,10039407
100132,WEEKDAY,18011227,DOWNTOWN SEATTLE SEATTLE CENTER,LOCAL,1,2726996,20024063
100132,WEEKDAY,18011228,W MAGNOLIA SEATTLE CENTER,LOCAL,0,2726892,11024074
100194,WEEKDAY,18011229,DOWNTOWN SEATTLE SEATTLE CENTER,LOCAL,1,2726903,20033049
100194,WEEKDAY,18011230,DOWNTOWN SEATTLE SEATTLE CENTER,LOCAL,1,2727010,20033049
100194,WEEKDAY,18011231,E MAGNOLIA SEATTLE CENTER,LOCAL,0,2726887,11033026
100194,WEEKDAY,18011232,E MAGNOLIA SEATTLE CENTER,LOCAL,0,2726904,11033026
100228,WEEKDAY,18011234,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726976,21048527
100228,WEEKDAY,18011235,UNIVERSITY DISTRICT,LOCAL,1,2726976,20048004
100233,WEEKDAY,18011236,ALASKA JUNCTION ALKI,LOCAL,0,2726921,31053004
100233,WEEKDAY,18011237,ALASKA JUNCTION ALKI,LOCAL,0,2726921,31053004
100233,WEEKDAY,18011238,ALASKA JUNCTION ALKI,LOCAL,0,2726921,31053004
100233,WEEKDAY,18011239,ALASKA JUNCTION ALKI,LOCAL,0,2726921,31053004
100233,WEEKDAY,18011240,ALASKA JUNCTION ALKI,LOCAL,0,2726921,31053004
100233,WEEKDAY,18011241,ALASKA JUNCTION ALKI,LOCAL,0,2726921,31053004
100233,WEEKDAY,18011242,ALASKA JUNCTION ALKI,LOCAL,0,2726921,31053004
100233,WEEKDAY,18011243,ALASKA JUNCTION ALKI,LOCAL,0,2726921,31053004
100233,WEEKDAY,18011244,ALASKA JUNCTION ALKI,LOCAL,1,2726921,40053002
100233,WEEKDAY,18011245,ALASKA JUNCTION ALKI,LOCAL,1,2726921,40053002
100233,WEEKDAY,18011246,ALASKA JUNCTION ALKI,LOCAL,1,2726921,40053002
100233,WEEKDAY,18011247,ALASKA JUNCTION ALKI,LOCAL,1,2726921,40053002
100233,WEEKDAY,18011248,ALASKA JUNCTION ALKI,LOCAL,1,2726921,40053002
100233,WEEKDAY,18011249,ALASKA JUNCTION ALKI,LOCAL,1,2726921,40053002
100233,WEEKDAY,18011250,ALASKA JUNCTION ALKI,LOCAL,1,2726921,40053002
100233,WEEKDAY,18011251,ALASKA JUNCTION ALKI,LOCAL,1,2726921,40053002
100226,WEEKDAY,18011252,SHILSHOLE,LOCAL,0,2726915,31046035
100226,WEEKDAY,18011253,SHILSHOLE,LOCAL,0,2726878,31046035
100226,WEEKDAY,18011254,BALLARD SHUTTLE,LOCAL,1,2726923,40046044
100226,WEEKDAY,18011255,BALLARD SHUTTLE,LOCAL,1,2726893,40046044
100226,WEEKDAY,18011256,BALLARD SHUTTLE,LOCAL,1,2727011,40046044
100228,WEEKDAY,18011257,UNIVERSITY DISTRICT,LOCAL,1,2726918,20048004
100228,WEEKDAY,18011258,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726918,21048527
100228,WEEKDAY,18011259,UNIVERSITY DISTRICT,LOCAL,1,2726935,20048004
100228,WEEKDAY,18011260,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726935,21048527
100228,WEEKDAY,18011261,UNIVERSITY DISTRICT,LOCAL,1,2726859,20048004
100228,WEEKDAY,18011262,UNIVERSITY DISTRICT,LOCAL,1,2726972,20048004
100228,WEEKDAY,18011263,UNIVERSITY DISTRICT,LOCAL,1,2727059,20048004
100228,WEEKDAY,18011264,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726859,21048527
100228,WEEKDAY,18011265,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2726972,21048527
100228,WEEKDAY,18011266,MOUNT BAKER TRANSIT CENTER VIA 23RD AVE,LOCAL,0,2727059,21048527
100228,WEEKDAY,18011267,UNIVERSITY DISTRICT 23RD AVENUE,LOCAL,1,2726918,10048526
100228,WEEKDAY,18011268,UNIVERSITY DISTRICT 23RD AVENUE,LOCAL,1,2726859,10048526
100228,WEEKDAY,18011269,LOYAL HEIGHTS,LOCAL,0,2726918,11048001
100228,WEEKDAY,18011270,LOYAL HEIGHTS,LOCAL,0,2726859,11048001
100226,WEEKDAY,18011271,SHILSHOLE,LOCAL,0,2726989,31046035
100019,WEEKDAY,18011272,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727085,10120042
100019,WEEKDAY,18011273,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727086,10120042
100019,WEEKDAY,18011274,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727088,10120042
100019,WEEKDAY,18011275,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727089,10120042
100019,WEEKDAY,18011276,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727090,10120042
100019,WEEKDAY,18011290,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727102,10120041
100019,WEEKDAY,18011291,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727093,10120041
100019,WEEKDAY,18011292,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727094,10120041
100019,WEEKDAY,18011293,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727085,10120041
100019,WEEKDAY,18011294,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727097,10120041
100019,WEEKDAY,18011295,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727086,10120041
100019,WEEKDAY,18011296,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727088,10120041
100019,WEEKDAY,18011297,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727100,10120041
100019,WEEKDAY,18011298,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727090,10120041
100019,WEEKDAY,18011299,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727101,10120041
100019,WEEKDAY,18011300,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727102,10120041
100019,WEEKDAY,18011301,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727093,10120041
100019,WEEKDAY,18011302,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727094,10120041
100019,WEEKDAY,18011303,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727085,10120041
100019,WEEKDAY,18011304,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727097,10120041
100019,WEEKDAY,18011305,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727086,10120041
100019,WEEKDAY,18011306,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727088,10120041
100019,WEEKDAY,18011307,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727100,10120041
100019,WEEKDAY,18011308,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727090,10120041
100019,WEEKDAY,18011309,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727162,10120041
100019,WEEKDAY,18011310,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727102,10120041
100019,WEEKDAY,18011311,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727093,10120041
100019,WEEKDAY,18011312,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727161,10120041
100019,WEEKDAY,18011313,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727085,10120041
100019,WEEKDAY,18011314,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727105,10120041
100019,WEEKDAY,18011315,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727097,10120041
100019,WEEKDAY,18011316,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727086,10120041
100019,WEEKDAY,18011317,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727088,10120041
100019,WEEKDAY,18011318,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727100,10120041
100019,WEEKDAY,18011319,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727090,10120041
100019,WEEKDAY,18011320,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727162,10120041
100019,WEEKDAY,18011321,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727106,10120041
100019,WEEKDAY,18011322,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727083,10120041
100019,WEEKDAY,18011323,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727161,10120041
100019,WEEKDAY,18011324,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727167,10120041
100019,WEEKDAY,18011325,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727105,10120041
100019,WEEKDAY,18011326,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727114,10120041
100019,WEEKDAY,18011327,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727100,10120041
100019,WEEKDAY,18011328,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727162,10120041
100019,WEEKDAY,18011329,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727083,10120041
100019,WEEKDAY,18011330,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727161,10120041
100019,WEEKDAY,18011331,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727105,10120041
100019,WEEKDAY,18011332,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727114,10120041
100019,WEEKDAY,18011333,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727162,10120041
100019,WEEKDAY,18011334,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727083,10120041
100019,WEEKDAY,18011335,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727114,10120041
100019,WEEKDAY,18011336,DOWNTOWN SEATTLE WHITE CENTER,LOCAL,1,2727083,10120041
100019,WEEKDAY,18011337,BURIEN TC WHITE CENTER,LOCAL,0,2727087,21120043
100019,WEEKDAY,18011338,BURIEN TC WHITE CENTER,LOCAL,0,2727085,21120043
100019,WEEKDAY,18011339,BURIEN TC WHITE CENTER,LOCAL,0,2727086,21120043
100019,WEEKDAY,18011340,BURIEN TC WHITE CENTER,LOCAL,0,2727088,21120043
100019,WEEKDAY,18011341,BURIEN TC WHITE CENTER,LOCAL,0,2727089,21120043
100019,WEEKDAY,18011342,BURIEN TC WHITE CENTER,LOCAL,0,2727096,21120043
100019,WEEKDAY,18011343,BURIEN TC WHITE CENTER,LOCAL,0,2727090,21120043
100019,WEEKDAY,18011344,BURIEN TC WHITE CENTER,LOCAL,0,2727092,21120043
100019,WEEKDAY,18011345,BURIEN TC WHITE CENTER,LOCAL,0,2727093,21120043
100019,WEEKDAY,18011346,BURIEN TC WHITE CENTER,LOCAL,0,2727094,21120043
100019,WEEKDAY,18011347,BURIEN TC WHITE CENTER,LOCAL,0,2727085,21120043
100019,WEEKDAY,18011348,BURIEN TC WHITE CENTER,LOCAL,0,2727097,21120043
100019,WEEKDAY,18011349,BURIEN TC WHITE CENTER,LOCAL,0,2727086,21120043
100019,WEEKDAY,18011350,BURIEN TC WHITE CENTER,LOCAL,0,2727088,21120043
100019,WEEKDAY,18011351,BURIEN TC WHITE CENTER,LOCAL,0,2727100,21120043
100019,WEEKDAY,18011352,BURIEN TC WHITE CENTER,LOCAL,0,2727090,21120043
100019,WEEKDAY,18011353,BURIEN TC WHITE CENTER,LOCAL,0,2727101,21120043
100019,WEEKDAY,18011354,BURIEN TC WHITE CENTER,LOCAL,0,2727102,21120043
100019,WEEKDAY,18011355,BURIEN TC WHITE CENTER,LOCAL,0,2727093,21120043
100019,WEEKDAY,18011356,BURIEN TC WHITE CENTER,LOCAL,0,2727094,21120043
100019,WEEKDAY,18011357,BURIEN TC WHITE CENTER,LOCAL,0,2727085,21120043
100019,WEEKDAY,18011358,BURIEN TC WHITE CENTER,LOCAL,0,2727097,21120043
100019,WEEKDAY,18011359,BURIEN TC WHITE CENTER,LOCAL,0,2727086,21120043
100019,WEEKDAY,18011360,BURIEN TC WHITE CENTER,LOCAL,0,2727088,21120043
100019,WEEKDAY,18011361,BURIEN TC WHITE CENTER,LOCAL,0,2727100,21120043
100019,WEEKDAY,18011362,BURIEN TC WHITE CENTER,LOCAL,0,2727090,21120043
100019,WEEKDAY,18011363,BURIEN TC WHITE CENTER,LOCAL,0,2727162,21120043
100019,WEEKDAY,18011364,BURIEN TC WHITE CENTER,LOCAL,0,2727102,21120043
100019,WEEKDAY,18011365,BURIEN TC WHITE CENTER,LOCAL,0,2727093,21120043
100019,WEEKDAY,18011366,BURIEN TC WHITE CENTER,LOCAL,0,2727094,21120043
100019,WEEKDAY,18011367,BURIEN TC WHITE CENTER,LOCAL,0,2727085,21120043
100019,WEEKDAY,18011368,BURIEN TC WHITE CENTER,LOCAL,0,2727097,21120043
100019,WEEKDAY,18011369,BURIEN TC WHITE CENTER,LOCAL,0,2727086,21120043
100019,WEEKDAY,18011370,BURIEN TC WHITE CENTER,LOCAL,0,2727088,21120043
100019,WEEKDAY,18011382,BURIEN TC WHITE CENTER,LOCAL,0,2727086,21120044
100019,WEEKDAY,18011383,BURIEN TC WHITE CENTER,LOCAL,0,2727088,21120044
100019,WEEKDAY,18011384,BURIEN TC WHITE CENTER,LOCAL,0,2727110,21120043
100019,WEEKDAY,18011386,BURIEN TC WHITE CENTER,LOCAL,0,2727111,21120043
100019,WEEKDAY,18011387,BURIEN TC WHITE CENTER,LOCAL,0,2727090,21120043
100019,WEEKDAY,18011388,BURIEN TC WHITE CENTER,LOCAL,0,2727112,21120044
100019,WEEKDAY,18011389,BURIEN TC WHITE CENTER,LOCAL,0,2727162,21120043
100019,WEEKDAY,18011390,BURIEN TC WHITE CENTER,LOCAL,0,2727113,21120043
100019,WEEKDAY,18011392,BURIEN TC WHITE CENTER,LOCAL,0,2727106,21120043
100019,WEEKDAY,18011394,BURIEN TC WHITE CENTER,LOCAL,0,2727105,21120043
100019,WEEKDAY,18011395,BURIEN TC WHITE CENTER,LOCAL,0,2727114,21120043
100019,WEEKDAY,18011396,BURIEN TC WHITE CENTER,LOCAL,0,2727162,21120043
100019,WEEKDAY,18011397,BURIEN TC WHITE CENTER,LOCAL,0,2727083,21120043
100019,WEEKDAY,18011398,BURIEN TC WHITE CENTER,LOCAL,0,2727161,21120043
100019,WEEKDAY,18011399,BURIEN TC WHITE CENTER,LOCAL,0,2727105,21120043
100019,WEEKDAY,18011400,BURIEN TC WHITE CENTER,LOCAL,0,2727114,21120043
100019,WEEKDAY,18011401,BURIEN TC WHITE CENTER,LOCAL,0,2727083,21120043
100019,WEEKDAY,18011402,BURIEN TC WHITE CENTER,LOCAL,0,2727114,21120043
100019,WEEKDAY,18011403,BURIEN TC WHITE CENTER,LOCAL,0,2727083,21120044
100019,WEEKDAY,18011404,BURIEN TC WHITE CENTER,LOCAL,0,2727114,21120045
100009,WEEKDAY,18011405,DOWNTOWN SEATTLE VIA E MADISON ST,LOCAL,1,2727139,20011041
100009,WEEKDAY,18011406,DOWNTOWN SEATTLE VIA E MADISON ST,LOCAL,1,2727147,20011041
100009,WEEKDAY,18011407,DOWNTOWN SEATTLE VIA E MADISON ST,LOCAL,1,2727144,20011041
100009,WEEKDAY,18011408,DOWNTOWN SEATTLE VIA E MADISON ST,LOCAL,1,2727119,20011041
100009,WEEKDAY,18011409,DOWNTOWN SEATTLE VIA E MADISON ST,LOCAL,1,2727146,20011041
100009,WEEKDAY,18011410,DOWNTOWN SEATTLE VIA E MADISON ST,LOCAL,1,2727130,20011041
100009,WEEKDAY,18011411,DOWNTOWN SEATTLE VIA E MADISON ST,LOCAL,1,2727150,20011041
100009,WEEKDAY,18011412,DOWNTOWN SEATTLE VIA E MADISON ST,LOCAL,1,2727141,20011041
